user_id,date,session_id,value
15140,8/27/2012,3796,99
15141,8/28/2012,3797,42
15142,8/29/2012,3798,34
15143,8/30/2012,3799,20
15144,8/31/2012,3800,31
15145,9/1/2012,3801,89
15146,9/2/2012,3802,0
15147,9/3/2012,3803,83
15148,9/4/2012,3804,39
15149,9/5/2012,3805,68
15150,9/6/2012,3806,76
15151,9/7/2012,3807,20
15152,9/8/2012,3808,56
15153,9/9/2012,3809,47
15154,9/10/2012,3810,0
15155,9/11/2012,3811,90
15156,9/12/2012,3812,11
15157,9/13/2012,3813,70
15158,9/14/2012,3814,66
15159,9/15/2012,3815,83
15160,9/16/2012,3816,65
15161,9/17/2012,3817,10
15162,9/18/2012,3818,26
15163,9/19/2012,3819,21
15164,9/20/2012,3820,97
15165,9/21/2012,3821,96
15166,9/22/2012,3822,33
15167,9/23/2012,3823,77
15168,9/24/2012,3824,100
15169,9/25/2012,3825,87
15170,9/26/2012,3826,81
15171,9/27/2012,3827,5
15172,9/28/2012,3828,78
15173,9/29/2012,3829,81
15174,9/30/2012,3830,26
15175,10/1/2012,3831,63
15176,10/2/2012,3832,15
15177,10/3/2012,3833,23
15178,10/4/2012,3834,46
15179,10/5/2012,3835,24
15180,10/6/2012,3836,39
15181,10/7/2012,3837,71
15182,10/8/2012,3838,5
15183,10/9/2012,3839,24
15184,10/10/2012,3840,90
15185,10/11/2012,3841,47
15186,10/12/2012,3842,38
15187,10/13/2012,3843,35
15188,10/14/2012,3844,40
15189,10/15/2012,3845,41
15190,10/16/2012,3846,79
15191,10/17/2012,3847,89
15192,10/18/2012,3848,14
15193,10/19/2012,3849,68
15194,10/20/2012,3850,50
15195,10/21/2012,3851,46
15196,10/22/2012,3852,6
15197,10/23/2012,3853,40
15198,10/24/2012,3854,60
15199,10/25/2012,3855,19
15200,10/26/2012,3856,81
15201,10/27/2012,3857,34
15202,10/28/2012,3858,55
15203,10/29/2012,3859,76
15204,10/30/2012,3860,23
15205,10/31/2012,3861,99
15206,11/1/2012,3862,70
15207,11/2/2012,3863,65
15208,11/3/2012,3864,42
15209,11/4/2012,3865,57
15210,11/5/2012,3866,50
15211,11/6/2012,3867,19
15212,11/7/2012,3868,4
15213,11/8/2012,3869,63
15214,11/9/2012,3870,96
15215,11/10/2012,3871,74
15216,11/11/2012,3872,79
15217,11/12/2012,3873,34
15218,11/13/2012,3874,17
15219,11/14/2012,3875,54
15220,11/15/2012,3876,57
15221,11/16/2012,3877,16
15222,11/17/2012,3878,40
15223,11/18/2012,3879,39
15224,11/19/2012,3880,2
15225,11/20/2012,3881,72
15226,11/21/2012,3882,27
15227,11/22/2012,3883,17
15228,11/23/2012,3884,66
15229,11/24/2012,3885,21
15230,11/25/2012,3886,41
15231,11/26/2012,3887,25
15232,11/27/2012,3888,54
15233,11/28/2012,3889,91
15234,11/29/2012,3890,3
15235,11/30/2012,3891,41
15236,12/1/2012,3892,90
15237,12/2/2012,3893,65
15238,12/3/2012,3894,90
15239,12/4/2012,3895,64
15240,12/5/2012,3896,53
15241,12/6/2012,3897,27
15242,12/7/2012,3898,38
15243,12/8/2012,3899,14
15244,12/9/2012,3900,22
15245,12/10/2012,3901,28
15246,12/11/2012,3902,9
15247,12/12/2012,3903,99
15248,12/13/2012,3904,45
15249,12/14/2012,3905,57
15250,12/15/2012,3906,14
15251,12/16/2012,3907,63
15252,12/17/2012,3908,56
15253,12/18/2012,3909,89
15254,12/19/2012,3910,60
15255,12/20/2012,3911,25
15256,12/21/2012,3912,48
15257,12/22/2012,3913,88
15258,12/23/2012,3914,49
15259,12/24/2012,3915,10
15260,12/25/2012,3916,90
15261,12/26/2012,3917,98
15262,12/27/2012,3918,22
15263,12/28/2012,3919,39
15264,12/29/2012,3920,80
15265,12/30/2012,3921,66
15266,12/31/2012,3922,19
15267,1/1/2013,3923,97
15268,1/2/2013,3924,75
15269,1/3/2013,3925,51
15270,1/4/2013,3926,30
15271,1/5/2013,3927,5
15272,1/6/2013,3928,63
15273,1/7/2013,3929,9
15274,1/8/2013,3930,57
15275,1/9/2013,3931,17
15276,1/10/2013,3932,93
15277,1/11/2013,3933,64
15278,1/12/2013,3934,75
15279,1/13/2013,3935,28
15280,1/14/2013,3936,53
15281,1/15/2013,3937,7
15282,1/16/2013,3938,46
15283,1/17/2013,3939,86
15284,1/18/2013,3940,0
15285,1/19/2013,3941,33
15286,1/20/2013,3942,52
15287,1/21/2013,3943,59
15288,1/22/2013,3944,27
15289,1/23/2013,3945,35
15290,1/24/2013,3946,53
15291,1/25/2013,3947,41
15292,1/26/2013,3948,16
15293,1/27/2013,3949,37
15294,1/28/2013,3950,36
15295,1/29/2013,3951,37
15296,1/30/2013,3952,77
15297,1/31/2013,3953,70
15298,2/1/2013,3954,6
15299,2/2/2013,3955,2
15300,2/3/2013,3956,21
15301,2/4/2013,3957,32
15302,2/5/2013,3958,79
15303,2/6/2013,3959,47
15304,2/7/2013,3960,9
15305,2/8/2013,3961,100
15306,2/9/2013,3962,46
15307,2/10/2013,3963,69
15308,2/11/2013,3964,3
15309,2/12/2013,3965,61
15310,2/13/2013,3966,28
15311,2/14/2013,3967,44
15312,2/15/2013,3968,92
15313,2/16/2013,3969,81
15314,2/17/2013,3970,92
15315,2/18/2013,3971,26
15316,2/19/2013,3972,85
15317,2/20/2013,3973,9
15318,2/21/2013,3974,54
15319,2/22/2013,3975,14
15320,2/23/2013,3976,12
15321,2/24/2013,3977,97
15322,2/25/2013,3978,69
15323,2/26/2013,3979,17
15324,2/27/2013,3980,75
15325,2/28/2013,3981,13
15326,3/1/2013,3982,60
15327,3/2/2013,3983,79
15328,3/3/2013,3984,80
15329,3/4/2013,3985,22
15330,3/5/2013,3986,57
15331,3/6/2013,3987,94
15332,3/7/2013,3988,10
15333,3/8/2013,3989,74
15334,3/9/2013,3990,85
15335,3/10/2013,3991,58
15336,3/11/2013,3992,51
15337,3/12/2013,3993,46
15338,3/13/2013,3994,58
15339,3/14/2013,3995,0
15340,3/15/2013,3996,64
15341,3/16/2013,3997,29
15342,3/17/2013,3998,61
15343,3/18/2013,3999,18
15344,3/19/2013,4000,74
15345,3/20/2013,4001,25
15346,3/21/2013,4002,82
15347,3/22/2013,4003,83
15348,3/23/2013,4004,78
15349,3/24/2013,4005,50
15350,3/25/2013,4006,19
15351,3/26/2013,4007,100
15352,3/27/2013,4008,42
15353,3/28/2013,4009,64
15354,3/29/2013,4010,52
15355,3/30/2013,4011,15
15356,3/31/2013,4012,89
15357,4/1/2013,4013,70
15358,4/2/2013,4014,47
15359,4/3/2013,4015,89
15360,4/4/2013,4016,17
15361,4/5/2013,4017,54
15362,4/6/2013,4018,52
15363,4/7/2013,4019,28
15364,4/8/2013,4020,49
15365,4/9/2013,4021,62
15366,4/10/2013,4022,22
15367,4/11/2013,4023,82
15368,4/12/2013,4024,62
15369,4/13/2013,4025,14
15370,4/14/2013,4026,92
15371,4/15/2013,4027,22
15372,4/16/2013,4028,54
15373,4/17/2013,4029,90
15374,4/18/2013,4030,38
15375,4/19/2013,4031,79
15376,4/20/2013,4032,27
15377,4/21/2013,4033,44
15378,4/22/2013,4034,99
15379,4/23/2013,4035,100
15380,4/24/2013,4036,52
15381,4/25/2013,4037,7
15382,4/26/2013,4038,92
15383,4/27/2013,4039,37
15384,4/28/2013,4040,42
15385,4/29/2013,4041,35
15386,4/30/2013,4042,61
15387,5/1/2013,4043,28
15388,5/2/2013,4044,99
15389,5/3/2013,4045,100
15390,5/4/2013,4046,73
15391,5/5/2013,4047,69
15392,5/6/2013,4048,91
15393,5/7/2013,4049,10
15394,5/8/2013,4050,64
15395,5/9/2013,4051,70
15396,5/10/2013,4052,32
15397,5/11/2013,4053,98
15398,5/12/2013,4054,34
15399,5/13/2013,4055,89
15400,5/14/2013,4056,10
15401,5/15/2013,4057,85
15402,5/16/2013,4058,67
15403,5/17/2013,4059,5
15404,5/18/2013,4060,13
15405,5/19/2013,4061,33
15406,5/20/2013,4062,82
15407,5/21/2013,4063,26
15408,5/22/2013,4064,6
15409,5/23/2013,4065,87
15410,5/24/2013,4066,14
15411,5/25/2013,4067,61
15412,5/26/2013,4068,20
15413,5/27/2013,4069,86
15414,5/28/2013,4070,5
15415,5/29/2013,4071,21
15416,5/30/2013,4072,56
15417,5/31/2013,4073,27
15418,6/1/2013,4074,73
15419,6/2/2013,4075,38
15420,6/3/2013,4076,67
15421,6/4/2013,4077,60
15422,6/5/2013,4078,13
15423,6/6/2013,4079,23
15424,6/7/2013,4080,15
15425,6/8/2013,4081,46
15426,6/9/2013,4082,48
15427,6/10/2013,4083,11
15428,6/11/2013,4084,36
15429,6/12/2013,4085,36
15430,6/13/2013,4086,92
15431,6/14/2013,4087,48
15432,6/15/2013,4088,21
15433,6/16/2013,4089,73
15434,6/17/2013,4090,62
15435,6/18/2013,4091,56
15436,6/19/2013,4092,50
15437,6/20/2013,4093,50
15438,6/21/2013,4094,83
15439,6/22/2013,4095,17
15440,6/23/2013,4096,80
15441,6/24/2013,4097,79
15442,6/25/2013,4098,73
15443,6/26/2013,4099,56
15444,6/27/2013,4100,34
15445,6/28/2013,4101,97
15446,6/29/2013,4102,86
15447,6/30/2013,4103,22
15448,7/1/2013,4104,67
15449,7/2/2013,4105,29
15450,7/3/2013,4106,19
15451,7/4/2013,4107,33
15452,7/5/2013,4108,32
15453,7/6/2013,4109,14
15454,7/7/2013,4110,17
15455,7/8/2013,4111,74
15456,7/9/2013,4112,54
15457,7/10/2013,4113,86
15458,7/11/2013,4114,17
15459,7/12/2013,4115,58
15460,7/13/2013,4116,55
15461,7/14/2013,4117,1
15462,7/15/2013,4118,3
15463,7/16/2013,4119,1
15464,7/17/2013,4120,79
15465,7/18/2013,4121,7
15466,7/19/2013,4122,98
15467,7/20/2013,4123,28
15468,7/21/2013,4124,84
15469,7/22/2013,4125,26
15470,7/23/2013,4126,93
15471,7/24/2013,4127,67
15472,7/25/2013,4128,72
15473,7/26/2013,4129,80
15474,7/27/2013,4130,49
15475,7/28/2013,4131,16
15476,7/29/2013,4132,23
15477,7/30/2013,4133,92
15478,7/31/2013,4134,20
15479,8/1/2013,4135,70
15480,8/2/2013,4136,8
15481,8/3/2013,4137,40
15482,8/4/2013,4138,97
15483,8/5/2013,4139,0
15484,8/6/2013,4140,19
15485,8/7/2013,4141,76
15486,8/8/2013,4142,42
15487,8/9/2013,4143,95
15488,8/10/2013,4144,97
15489,8/11/2013,4145,23
15490,8/12/2013,4146,43
15491,8/13/2013,4147,51
15492,8/14/2013,4148,44
15493,8/15/2013,4149,68
15494,8/16/2013,4150,81
15495,8/17/2013,4151,21
15496,8/18/2013,4152,0
15497,8/19/2013,4153,7
15498,8/20/2013,4154,68
15499,8/21/2013,4155,11
15500,8/22/2013,4156,70
15501,8/23/2013,4157,29
15502,8/24/2013,4158,11
15503,8/25/2013,4159,97
15504,8/26/2013,4160,9
15505,8/27/2013,4161,15
15506,8/28/2013,4162,69
15507,8/29/2013,4163,1
15508,8/30/2013,4164,92
15509,8/31/2013,4165,24
15510,9/1/2013,4166,57
15511,9/2/2013,4167,19
15512,9/3/2013,4168,37
15513,9/4/2013,4169,94
15514,9/5/2013,4170,62
15515,9/6/2013,4171,81
15516,9/7/2013,4172,78
15517,9/8/2013,4173,29
15518,9/9/2013,4174,73
15519,9/10/2013,4175,10
15520,9/11/2013,4176,54
15521,9/12/2013,4177,22
15522,9/13/2013,4178,41
15523,9/14/2013,4179,22
15524,9/15/2013,4180,61
15525,9/16/2013,4181,61
15526,9/17/2013,4182,0
15527,9/18/2013,4183,34
15528,9/19/2013,4184,43
15529,9/20/2013,4185,8
15530,9/21/2013,4186,27
15531,9/22/2013,4187,15
15532,9/23/2013,4188,76
15533,9/24/2013,4189,72
15534,9/25/2013,4190,47
15535,9/26/2013,4191,16
15536,9/27/2013,4192,67
15537,9/28/2013,4193,15
15538,9/29/2013,4194,47
15539,9/30/2013,4195,43
15540,10/1/2013,4196,9
15541,10/2/2013,4197,82
15542,10/3/2013,4198,0
15543,10/4/2013,4199,4
15544,10/5/2013,4200,21
15545,10/6/2013,4201,57
15546,10/7/2013,4202,72
15547,10/8/2013,4203,95
15548,10/9/2013,4204,79
15549,10/10/2013,4205,47
15550,10/11/2013,4206,84
15551,10/12/2013,4207,66
15552,10/13/2013,4208,25
15553,10/14/2013,4209,28
15554,10/15/2013,4210,34
15555,10/16/2013,4211,24
15556,10/17/2013,4212,89
15557,10/18/2013,4213,5
15558,10/19/2013,4214,51
15559,10/20/2013,4215,91
15560,10/21/2013,4216,2
15561,10/22/2013,4217,27
15562,10/23/2013,4218,53
15563,10/24/2013,4219,13
15564,10/25/2013,4220,10
15565,10/26/2013,4221,40
15566,10/27/2013,4222,18
15567,10/28/2013,4223,26
15568,10/29/2013,4224,15
15569,10/30/2013,4225,59
15570,10/31/2013,4226,22
15571,11/1/2013,4227,88
15572,11/2/2013,4228,45
15573,11/3/2013,4229,50
15574,11/4/2013,4230,68
15575,11/5/2013,4231,71
15576,11/6/2013,4232,69
15577,11/7/2013,4233,100
15578,11/8/2013,4234,21
15579,11/9/2013,4235,39
15580,11/10/2013,4236,94
15581,11/11/2013,4237,20
15582,11/12/2013,4238,51
15583,11/13/2013,4239,29
15584,11/14/2013,4240,13
15585,11/15/2013,4241,73
15586,11/16/2013,4242,100
15587,11/17/2013,4243,10
15588,11/18/2013,4244,45
15589,11/19/2013,4245,66
15590,11/20/2013,4246,59
15591,11/21/2013,4247,2
15592,11/22/2013,4248,43
15593,11/23/2013,4249,6
15594,11/24/2013,4250,88
15595,11/25/2013,4251,0
15596,11/26/2013,4252,53
15597,11/27/2013,4253,91
15598,11/28/2013,4254,45
15599,11/29/2013,4255,25
15600,11/30/2013,4256,75
15601,12/1/2013,4257,25
15602,12/2/2013,4258,79
15603,12/3/2013,4259,24
15604,12/4/2013,4260,21
15605,12/5/2013,4261,17
15606,12/6/2013,4262,41
15607,12/7/2013,4263,25
15608,12/8/2013,4264,98
15609,12/9/2013,4265,94
15610,12/10/2013,4266,28
15611,12/11/2013,4267,81
15612,12/12/2013,4268,78
15613,12/13/2013,4269,0
15614,12/14/2013,4270,19
15615,12/15/2013,4271,61
15616,12/16/2013,4272,62
15617,12/17/2013,4273,23
15618,12/18/2013,4274,37
15619,12/19/2013,4275,31
15620,12/20/2013,4276,64
15621,12/21/2013,4277,70
15622,12/22/2013,4278,4
15623,12/23/2013,4279,53
15624,12/24/2013,4280,96
15625,12/25/2013,4281,71
15626,12/26/2013,4282,27
15627,12/27/2013,4283,66
15628,12/28/2013,4284,97
15629,12/29/2013,4285,90
15630,12/30/2013,4286,57
15631,12/31/2013,4287,93
15632,1/1/2014,4288,34
15633,1/2/2014,4289,7
15634,1/3/2014,4290,84
15635,1/4/2014,4291,89
15636,1/5/2014,4292,52
15637,1/6/2014,4293,6
15638,1/7/2014,4294,42
15639,1/8/2014,4295,93
15640,1/9/2014,4296,21
15641,1/10/2014,4297,22
15642,1/11/2014,4298,28
15643,1/12/2014,4299,58
15644,1/13/2014,4300,22
15645,1/14/2014,4301,35
15646,1/15/2014,4302,33
15647,1/16/2014,4303,22
15648,1/17/2014,4304,26
15649,1/18/2014,4305,59
15650,1/19/2014,4306,99
15651,1/20/2014,4307,12
15652,1/21/2014,4308,98
15653,1/22/2014,4309,15
15654,1/23/2014,4310,30
15655,1/24/2014,4311,27
15656,1/25/2014,4312,0
15657,1/26/2014,4313,65
15658,1/27/2014,4314,92
15659,1/28/2014,4315,5
15660,1/29/2014,4316,90
15661,1/30/2014,4317,12
15662,1/31/2014,4318,76
15663,2/1/2014,4319,79
15664,2/2/2014,4320,71
15665,2/3/2014,4321,28
15666,2/4/2014,4322,77
15667,2/5/2014,4323,82
15668,2/6/2014,4324,99
15669,2/7/2014,4325,17
15670,2/8/2014,4326,38
15671,2/9/2014,4327,44
15672,2/10/2014,4328,18
15673,2/11/2014,4329,41
15674,2/12/2014,4330,33
15675,2/13/2014,4331,27
15676,2/14/2014,4332,62
15677,2/15/2014,4333,1
15678,2/16/2014,4334,64
15679,2/17/2014,4335,85
15680,2/18/2014,4336,52
15681,2/19/2014,4337,23
15682,2/20/2014,4338,49
15683,2/21/2014,4339,12
15684,2/22/2014,4340,32
15685,2/23/2014,4341,60
15686,2/24/2014,4342,82
15687,2/25/2014,4343,65
15688,2/26/2014,4344,62
15689,2/27/2014,4345,31
15690,2/28/2014,4346,58
15691,3/1/2014,4347,80
15692,3/2/2014,4348,69
15693,3/3/2014,4349,19
15694,3/4/2014,4350,7
15695,3/5/2014,4351,10
15696,3/6/2014,4352,97
15697,3/7/2014,4353,2
15698,3/8/2014,4354,57
15699,3/9/2014,4355,30
15700,3/10/2014,4356,77
15701,3/11/2014,4357,43
15702,3/12/2014,4358,89
15703,3/13/2014,4359,42
15704,3/14/2014,4360,34
15705,3/15/2014,4361,92
15706,3/16/2014,4362,94
15707,3/17/2014,4363,93
15708,3/18/2014,4364,10
15709,3/19/2014,4365,55
15710,3/20/2014,4366,95
15711,3/21/2014,4367,10
15712,3/22/2014,4368,85
15713,3/23/2014,4369,4
15714,3/24/2014,4370,59
15715,3/25/2014,4371,81
15716,3/26/2014,4372,40
15717,3/27/2014,4373,72
15718,3/28/2014,4374,55
15719,3/29/2014,4375,86
15720,3/30/2014,4376,22
15721,3/31/2014,4377,4
15722,4/1/2014,4378,32
15723,4/2/2014,4379,72
15724,4/3/2014,4380,1
15725,4/4/2014,4381,5
15726,4/5/2014,4382,56
15727,4/6/2014,4383,33
15728,4/7/2014,4384,30
15729,4/8/2014,4385,76
15730,4/9/2014,4386,39
15731,4/10/2014,4387,59
15732,4/11/2014,4388,82
15733,4/12/2014,4389,39
15734,4/13/2014,4390,12
15735,4/14/2014,4391,15
15736,4/15/2014,4392,64
15737,4/16/2014,4393,66
15738,4/17/2014,4394,10
15739,4/18/2014,4395,90
15740,4/19/2014,4396,93
15741,4/20/2014,4397,10
15742,4/21/2014,4398,56
15743,4/22/2014,4399,13
15744,4/23/2014,4400,27
15745,4/24/2014,4401,0
15746,4/25/2014,4402,53
15747,4/26/2014,4403,48
15748,4/27/2014,4404,42
15749,4/28/2014,4405,34
15750,4/29/2014,4406,23
15751,4/30/2014,4407,95
15752,5/1/2014,4408,63
15753,5/2/2014,4409,85
15754,5/3/2014,4410,44
15755,5/4/2014,4411,8
15756,5/5/2014,4412,54
15757,5/6/2014,4413,53
15758,5/7/2014,4414,61
15759,5/8/2014,4415,81
15760,5/9/2014,4416,34
15761,5/10/2014,4417,51
15762,5/11/2014,4418,39
15763,5/12/2014,4419,48
15764,5/13/2014,4420,30
15765,5/14/2014,4421,24
15766,5/15/2014,4422,95
15767,5/16/2014,4423,16
15768,5/17/2014,4424,8
15769,5/18/2014,4425,48
15770,5/19/2014,4426,42
15771,5/20/2014,4427,37
15772,5/21/2014,4428,56
15773,5/22/2014,4429,50
15774,5/23/2014,4430,35
15775,5/24/2014,4431,20
15776,5/25/2014,4432,1
15777,5/26/2014,4433,44
15778,5/27/2014,4434,49
15779,5/28/2014,4435,86
15780,5/29/2014,4436,94
15781,5/30/2014,4437,53
15782,5/31/2014,4438,34
15783,6/1/2014,4439,33
15784,6/2/2014,4440,3
15785,6/3/2014,4441,23
15786,6/4/2014,4442,81
15787,6/5/2014,4443,30
15788,6/6/2014,4444,67
15789,6/7/2014,4445,71
15790,6/8/2014,4446,13
15791,6/9/2014,4447,70
15792,6/10/2014,4448,70
15793,6/11/2014,4449,53
15794,6/12/2014,4450,67
15795,6/13/2014,4451,8
15796,6/14/2014,4452,4
15797,6/15/2014,4453,94
15798,6/16/2014,4454,13
15799,6/17/2014,4455,38
15800,6/18/2014,4456,89
15801,6/19/2014,4457,44
15802,6/20/2014,4458,32
15803,6/21/2014,4459,50
15804,6/22/2014,4460,100
15805,6/23/2014,4461,51
15806,6/24/2014,4462,94
15807,6/25/2014,4463,20
15808,6/26/2014,4464,25
15809,6/27/2014,4465,82
15810,6/28/2014,4466,8
15811,6/29/2014,4467,84
15812,6/30/2014,4468,10
15813,7/1/2014,4469,88
15814,7/2/2014,4470,13
15815,7/3/2014,4471,5
15816,7/4/2014,4472,20
15817,7/5/2014,4473,85
15818,7/6/2014,4474,65
15819,7/7/2014,4475,86
15820,7/8/2014,4476,30
15821,7/9/2014,4477,8
15822,7/10/2014,4478,47
15823,7/11/2014,4479,62
15824,7/12/2014,4480,84
15825,7/13/2014,4481,55
15826,7/14/2014,4482,62
15827,7/15/2014,4483,85
15828,7/16/2014,4484,30
15829,7/17/2014,4485,17
15830,7/18/2014,4486,60
15831,7/19/2014,4487,30
15832,7/20/2014,4488,74
15833,7/21/2014,4489,24
15834,7/22/2014,4490,11
15835,7/23/2014,4491,53
15836,7/24/2014,4492,75
15837,7/25/2014,4493,30
15838,7/26/2014,4494,8
15839,7/27/2014,4495,96
15840,7/28/2014,4496,44
15841,7/29/2014,4497,68
15842,7/30/2014,4498,56
15843,7/31/2014,4499,37
15844,8/1/2014,4500,21
15845,8/2/2014,4501,77
15846,8/3/2014,4502,16
15847,8/4/2014,4503,27
15848,8/5/2014,4504,39
15849,8/6/2014,4505,44
15850,8/7/2014,4506,62
15851,8/8/2014,4507,46
15852,8/9/2014,4508,19
15853,8/10/2014,4509,92
15854,8/11/2014,4510,55
15855,8/12/2014,4511,62
15856,8/13/2014,4512,1
15857,8/14/2014,4513,95
15858,8/15/2014,4514,64
15859,8/16/2014,4515,75
15860,8/17/2014,4516,24
15861,8/18/2014,4517,92
15862,8/19/2014,4518,17
15863,8/20/2014,4519,39
15864,8/21/2014,4520,60
15865,8/22/2014,4521,64
15866,8/23/2014,4522,19
15867,8/24/2014,4523,24
15868,8/25/2014,4524,15
15869,8/26/2014,4525,9
15870,8/27/2014,4526,85
15871,8/28/2014,4527,83
15872,8/29/2014,4528,9
15873,8/30/2014,4529,95
15874,8/31/2014,4530,50
15875,9/1/2014,4531,15
15876,9/2/2014,4532,82
15877,9/3/2014,4533,51
15878,9/4/2014,4534,17
15879,9/5/2014,4535,35
15880,9/6/2014,4536,55
15881,9/7/2014,4537,73
15882,9/8/2014,4538,13
15883,9/9/2014,4539,93
15884,9/10/2014,4540,93
15885,9/11/2014,4541,62
15886,9/12/2014,4542,9
15887,9/13/2014,4543,21
15888,9/14/2014,4544,34
15889,9/15/2014,4545,71
15890,9/16/2014,4546,25
15891,9/17/2014,4547,5
15892,9/18/2014,4548,72
15893,9/19/2014,4549,36
15894,9/20/2014,4550,37
15895,9/21/2014,4551,85
15896,9/22/2014,4552,98
15897,9/23/2014,4553,11
15898,9/24/2014,4554,79
15899,9/25/2014,4555,77
15900,9/26/2014,4556,64
15901,9/27/2014,4557,80
15902,9/28/2014,4558,3
15903,9/29/2014,4559,10
15904,9/30/2014,4560,42
15905,10/1/2014,4561,83
15906,10/2/2014,4562,38
15907,10/3/2014,4563,99
15908,10/4/2014,4564,44
15909,10/5/2014,4565,69
15910,10/6/2014,4566,66
15911,10/7/2014,4567,88
15912,10/8/2014,4568,47
15913,10/9/2014,4569,62
15914,10/10/2014,4570,86
15915,10/11/2014,4571,9
15916,10/12/2014,4572,71
15917,10/13/2014,4573,9
15918,10/14/2014,4574,87
15919,10/15/2014,4575,16
15920,10/16/2014,4576,0
15921,10/17/2014,4577,18
15922,10/18/2014,4578,9
15923,10/19/2014,4579,43
15924,10/20/2014,4580,38
15925,10/21/2014,4581,95
15926,10/22/2014,4582,4
15927,10/23/2014,4583,90
15928,10/24/2014,4584,49
15929,10/25/2014,4585,45
15930,10/26/2014,4586,81
15931,10/27/2014,4587,36
15932,10/28/2014,4588,14
15933,10/29/2014,4589,2
15934,10/30/2014,4590,42
15935,10/31/2014,4591,10
15936,11/1/2014,4592,31
15937,11/2/2014,4593,21
15938,11/3/2014,4594,94
15939,11/4/2014,4595,57
15940,11/5/2014,4596,77
15941,11/6/2014,4597,32
15942,11/7/2014,4598,57
15943,11/8/2014,4599,69
15944,11/9/2014,4600,97
15945,11/10/2014,4601,21
15946,11/11/2014,4602,54
15947,11/12/2014,4603,88
15948,11/13/2014,4604,35
15949,11/14/2014,4605,32
15950,11/15/2014,4606,18
15951,11/16/2014,4607,91
15952,11/17/2014,4608,62
15953,11/18/2014,4609,57
15954,11/19/2014,4610,92
15955,11/20/2014,4611,1
15956,11/21/2014,4612,79
15957,11/22/2014,4613,78
15958,11/23/2014,4614,100
15959,11/24/2014,4615,12
15960,11/25/2014,4616,28
15961,11/26/2014,4617,28
15962,11/27/2014,4618,48
15963,11/28/2014,4619,69
15964,11/29/2014,4620,76
15965,11/30/2014,4621,46
15966,12/1/2014,4622,55
15967,12/2/2014,4623,22
15968,12/3/2014,4624,48
15969,12/4/2014,4625,96
15970,12/5/2014,4626,93
15971,12/6/2014,4627,34
15972,12/7/2014,4628,51
15973,12/8/2014,4629,76
15974,12/9/2014,4630,77
15975,12/10/2014,4631,81
15976,12/11/2014,4632,23
15977,12/12/2014,4633,50
15978,12/13/2014,4634,76
15979,12/14/2014,4635,35
15980,12/15/2014,4636,85
15981,12/16/2014,4637,88
15982,12/17/2014,4638,100
15983,12/18/2014,4639,96
15984,12/19/2014,4640,76
15985,12/20/2014,4641,90
15986,12/21/2014,4642,70
15987,12/22/2014,4643,17
15988,12/23/2014,4644,10
15989,12/24/2014,4645,30
15990,12/25/2014,4646,90
15991,12/26/2014,4647,46
15992,12/27/2014,4648,76
15993,12/28/2014,4649,69
15994,12/29/2014,4650,84
15995,12/30/2014,4651,56
15996,12/31/2014,4652,99
15997,1/1/2015,4653,98
15998,1/2/2015,4654,57
15999,1/3/2015,4655,23
16000,1/4/2015,4656,50
16001,1/5/2015,4657,0
16002,1/6/2015,4658,4
16003,1/7/2015,4659,44
16004,1/8/2015,4660,43
16005,1/9/2015,4661,16
16006,1/10/2015,4662,41
16007,1/11/2015,4663,4
16008,1/12/2015,4664,0
16009,1/13/2015,4665,0
16010,1/14/2015,4666,87
16011,1/15/2015,4667,51
16012,1/16/2015,4668,90
16013,1/17/2015,4669,95
16014,1/18/2015,4670,67
16015,1/19/2015,4671,77
16016,1/20/2015,4672,32
16017,1/21/2015,4673,86
16018,1/22/2015,4674,78
16019,1/23/2015,4675,0
16020,1/24/2015,4676,20
16021,1/25/2015,4677,43
16022,1/26/2015,4678,93
16023,1/27/2015,4679,6
16024,1/28/2015,4680,96
16025,1/29/2015,4681,85
16026,1/30/2015,4682,9
16027,1/31/2015,4683,35
16028,2/1/2015,4684,32
16029,2/2/2015,4685,47
16030,2/3/2015,4686,23
16031,2/4/2015,4687,35
16032,2/5/2015,4688,97
16033,2/6/2015,4689,63
16034,2/7/2015,4690,64
16035,2/8/2015,4691,85
16036,2/9/2015,4692,19
16037,2/10/2015,4693,31
16038,2/11/2015,4694,33
16039,2/12/2015,4695,81
16040,2/13/2015,4696,48
16041,2/14/2015,4697,99
16042,2/15/2015,4698,99
16043,2/16/2015,4699,37
16044,2/17/2015,4700,55
16045,2/18/2015,4701,75
16046,2/19/2015,4702,82
16047,2/20/2015,4703,61
16048,2/21/2015,4704,6
16049,2/22/2015,4705,63
16050,2/23/2015,4706,24
16051,2/24/2015,4707,95
16052,2/25/2015,4708,81
16053,2/26/2015,4709,0
16054,2/27/2015,4710,28
16055,2/28/2015,4711,19
16056,3/1/2015,4712,43
16057,3/2/2015,4713,31
16058,3/3/2015,4714,25
16059,3/4/2015,4715,70
16060,3/5/2015,4716,58
16061,3/6/2015,4717,43
16062,3/7/2015,4718,84
16063,3/8/2015,4719,31
16064,3/9/2015,4720,53
16065,3/10/2015,4721,64
16066,3/11/2015,4722,90
16067,3/12/2015,4723,67
16068,3/13/2015,4724,99
16069,3/14/2015,4725,19
16070,3/15/2015,4726,80
16071,3/16/2015,4727,14
